show_type;genre;running_minutes;source_language;pelicula_id;finished;ranking;estreno_fecha;estreno_hora;efectos especiales
MOVIE;Musical;105;Indonesian;58;true;3.7;14/07/2014;10:57:21;Maquillaje Sonido
MOVIE;Comedy;83;Indonesian;58;false;4.2;01/12/2017;08:40:16;Optico
MOVIE;Horror;100;Indonesian;58;false;4.3;09/03/2009;10:02:29;Maquillaje Sonido
MOVIE;Musical;86;Indonesian;58;false;7.6;27/08/2016;01:34:56;Optico
MOVIE;Musical;95;Indonesian;58;false;9.1;01/09/2011;21:47:19;Maquillaje Optico Sonido
MOVIE;Romance;125;Indonesian;58;true;5.2;20/06/2001;04:49:45;Optico
MOVIE;Horror;97;Indonesian;58;false;2.1;16/05/2010;03:47:01;Sonido
MOVIE;Horror;105;Indonesian;58;true;3.2;22/01/2021;16:09:33;Sonido
MOVIE;Romance;104;Indonesian;58;true;8.5;24/12/2002;09:17:54;Optico
MOVIE;Musical;93;Indonesian;58;false;4.8;05/06/2008;14:10:46;Optico
TV;Musical;43;English;58;true;0.10;18/01/2007;04:56:35;Maquillaje Optico Sonido
MOVIE;Musical;97;Indonesian;58;false;1.2;28/07/2018;07:10:27;Optico
MOVIE;Romance;82;Indonesian;58;false;6.5;17/06/2003;00:19:26;Maquillaje Sonido
TV;Comedy;21;English;58;true;5.8;16/10/2012;09:59:40;Maquillaje Optico
MOVIE;Romance;97;Indonesian;58;true;0.4;18/10/2018;16:39:49;Optico
TV;Action and Adventure;43;English;58;false;5.1;01/11/2001;12:40:08;Maquillaje Sonido
MOVIE;Musical;94;Tagalog;58;false;4.7;21/07/2006;15:55:42;Maquillaje Optico
MOVIE;Musical;99;Tagalog;58;true;9.6;20/06/2022;02:13:24;Maquillaje Optico
MOVIE;Musical;95;Tagalog;58;true;7.9;20/03/2003;03:01:31;Maquillaje
MOVIE;Romance;90;Indonesian;58;true;9.5;25/02/2012;19:56:13;Maquillaje Optico Sonido
MOVIE;Musical;79;Tagalog;58;false;8.7;15/02/2003;18:03:21;Sonido
MOVIE;Musical;102;Tagalog;58;true;5.9;15/11/2011;21:28:46;Maquillaje Sonido
MOVIE;Musical;105;Tagalog;58;true;3.5;25/04/2014;16:53:06;Maquillaje
MOVIE;Documentary and Biography;90;English;58;false;9.7;14/11/2018;17:41:04;Maquillaje
TV;Action and Adventure;42;English;58;true;9.10;07/01/2019;15:04:34;Maquillaje Optico
TV;Action and Adventure;46;English;58;true;0.5;05/07/2020;16:11:59;Optico Sonido
TV;Action and Adventure;43;English;223;false;5.6;06/07/2000;19:21:39;Optico
TV;Action and Adventure;42;English;223;false;0.1;06/05/2000;04:09:58;Optico Sonido
TV;Action and Adventure;43;English;223;false;3.1;27/07/2012;10:18:08;Sonido
TV;Action and Adventure;43;English;223;true;7.2;16/11/2016;11:18:51;Maquillaje Sonido
TV;Action and Adventure;43;English;223;false;4.7;20/08/2001;05:44:51;Optico Sonido
TV;Action and Adventure;42;English;223;true;4.10;28/11/1999;16:43:43;Maquillaje Optico
TV;Action and Adventure;43;English;223;false;2.1;08/01/2001;22:34:52;Maquillaje Optico
TV;Action and Adventure;43;English;223;false;0.2;02/05/2000;16:28:49;Maquillaje Optico Sonido
TV;Musical;45;English;223;false;3.6;24/01/2003;04:00:03;Maquillaje Optico
MOVIE;Musical;91;Tagalog;223;true;8.8;30/04/2017;01:50:42;Optico Sonido
TV;Action and Adventure;42;English;223;true;3.1;14/01/2013;16:01:41;Maquillaje Optico Sonido
TV;Action and Adventure;41;English;223;true;0.6;04/10/2016;07:53:56;Maquillaje Optico
TV;Action and Adventure;43;English;223;false;9.3;07/09/2011;07:25:37;Maquillaje Optico Sonido
TV;Action and Adventure;43;English;223;false;3.7;11/11/2012;23:16:22;Maquillaje Sonido
TV;Action and Adventure;42;English;223;false;0.10;12/12/2015;04:29:46;Optico
TV;Action and Adventure;43;English;223;true;9.8;27/10/2022;10:33:00;Sonido
TV;Action and Adventure;42;English;223;true;8.8;17/10/2004;22:56:08;Maquillaje Sonido
TV;Action and Adventure;43;English;223;false;2.1;01/08/2013;08:41:41;Optico Sonido
TV;Action and Adventure;43;English;223;true;1.10;29/01/1999;01:49:24;Sonido
TV;Action and Adventure;43;English;223;true;9.4;26/07/2015;01:02:35;Maquillaje
TV;Action and Adventure;42;English;223;true;2.4;10/12/2002;04:01:33;Maquillaje Optico Sonido
TV;Action and Adventure;42;English;223;false;3.2;30/01/2006;20:01:02;Maquillaje
TV;Action and Adventure;44;English;223;false;8.8;02/09/2006;21:54:26;Maquillaje Sonido
MOVIE;Musical;104;English;223;false;1.1;30/05/2014;09:28:25;Sonido
MOVIE;Action and Adventure;104;English;223;false;5.9;13/02/2003;23:21:22;Sonido
MOVIE;Musical;92;English;223;false;3.7;21/07/2018;13:52:48;Optico
MOVIE;Kids;85;English;223;false;1.6;21/07/2016;07:10:35;Maquillaje Sonido
MOVIE;Kids;81;English;223;false;9.8;07/05/2008;02:33:06;Maquillaje Optico Sonido
MOVIE;Comedy;90;Indonesian;223;true;4.16;31/01/1999;08:55:19;Maquillaje
TV;Musical;77;Indonesian;223;false;4.24;01/05/2015;18:29:31;Optico Sonido
TV;Musical;71;Indonesian;223;true;1.2;10/01/2021;15:39:02;Maquillaje Optico Sonido
TV;Musical;92;Indonesian;223;false;7.4;13/05/2017;16:09:46;Sonido
TV;Musical;68;Indonesian;234;false;6.4;24/04/2021;02:16:58;Maquillaje Optico Sonido
TV;Musical;99;Indonesian;234;false;5.9;15/07/2021;01:38:22;Maquillaje Sonido
TV;Musical;44;Indonesian;234;true;6.9;10/04/2013;23:18:27;Maquillaje Sonido
TV;Musical;43;Indonesian;234;false;8.3;25/05/2015;19:39:49;Maquillaje Optico Sonido
TV;Musical;77;Indonesian;234;false;7.2;31/03/2006;14:02:31;Sonido
TV;Musical;72;Indonesian;234;true;3.10;10/02/2017;03:14:08;Optico
TV;Musical;91;Indonesian;234;true;8.3;02/03/2014;00:02:21;Maquillaje
TV;Musical;90;Indonesian;234;true;2.7;01/02/2010;14:33:59;Optico
TV;Musical;92;Indonesian;234;true;5.0;08/09/2022;03:06:56;Optico Sonido
MOVIE;Horror;102;Thai;234;false;5.2;16/11/2004;08:31:29;Optico
MOVIE;Horror;111;Thai;234;false;5.9;25/04/2015;00:26:49;Sonido
MOVIE;Comedy;98;Thai;234;true;8.4;01/07/2022;07:26:28;Maquillaje Optico Sonido
MOVIE;Musical;119;Thai;234;false;0.5;15/12/2019;22:46:53;Maquillaje Optico Sonido
MOVIE;Horror;113;Thai;234;false;1.7;29/09/2000;02:17:09;Optico
MOVIE;Comedy;108;Thai;234;false;8.5;11/03/2002;00:41:33;Maquillaje Sonido
MOVIE;Romance;127;Thai;234;true;6.7;19/11/2003;21:53:56;Optico
TV;Comedy;40;Thai;234;false;6.8;11/06/2001;09:32:50;Optico
TV;Comedy;43;Thai;234;false;3.4;05/07/1999;13:33:22;Optico
TV;Comedy;42;Thai;236;false;9.3;18/03/2004;01:53:18;Optico Sonido
TV;Comedy;43;Thai;236;true;6.8;03/12/2000;08:58:47;Sonido
TV;Comedy;41;Thai;236;false;3.1;17/05/2022;07:27:44;Optico
TV;Comedy;42;Thai;236;true;6.6;08/05/2004;07:55:46;Maquillaje Optico
TV;Comedy;43;Thai;236;true;2.4;24/05/2010;13:44:45;Maquillaje Optico Sonido
TV;Comedy;39;Thai;236;true;3.2;24/10/2001;20:04:45;Maquillaje Optico
TV;Comedy;41;Thai;236;false;1.10;29/11/2005;11:21:24;Maquillaje
TV;Comedy;41;Thai;236;true;6.5;13/05/2002;17:51:34;Maquillaje Optico Sonido
TV;Comedy;38;Thai;236;false;1.2;29/07/2016;20:51:11;Maquillaje Sonido
MOVIE;Romance;133;Thai;236;true;7.10;05/06/2010;00:59:22;Sonido
MOVIE;Romance;109;Thai;236;false;6.5;13/04/2000;19:23:28;Maquillaje Optico
MOVIE;Horror;97;Thai;236;false;1.9;31/12/2007;09:09:17;Maquillaje Optico
MOVIE;Romance;106;Thai;236;false;9.2;14/11/2013;02:10:52;Optico
MOVIE;Romance;117;Thai;236;true;9.4;26/01/2020;13:59:54;Maquillaje Optico Sonido
MOVIE;Horror;92;English;236;false;2.3;07/01/2015;07:09:39;Maquillaje
MOVIE;Horror;98;English;236;false;3.9;13/12/2007;19:38:46;Maquillaje Optico Sonido
MOVIE;Musical;119;Thai;236;true;7.10;30/09/1999;22:42:58;Maquillaje Sonido
MOVIE;Horror;78;Korean;236;true;4.5;08/09/2013;11:34:10;Optico Sonido
MOVIE;Romance;119;Korean;236;false;3.4;25/05/2012;03:43:41;Sonido
MOVIE;Comedy;122;Korean;236;true;1.3;25/09/2010;02:36:47;Optico
MOVIE;Musical;128;Korean;236;false;6.9;25/08/2013;02:18:50;Maquillaje
MOVIE;Thriller;76;Korean;236;false;9.3;15/06/2004;03:14:01;Maquillaje Sonido
MOVIE;Action and Adventure;114;Korean;236;true;0.8;23/05/2009;07:44:23;Optico
MOVIE;Romance;123;Thai;236;true;9.6;08/06/2020;22:53:34;Maquillaje
TV;Musical;40;Indonesian;236;true;6.10;19/04/2012;06:54:46;Maquillaje Optico Sonido
TV;Musical;42;Indonesian;236;true;1.3;04/08/2012;01:20:35;Optico Sonido
TV;Musical;40;Indonesian;233;false;5.5;18/01/2018;11:38:57;Maquillaje Optico Sonido
TV;Musical;41;Indonesian;233;false;2.2;19/08/2022;09:37:43;Optico
TV;Musical;40;Indonesian;233;false;4.7;11/07/2013;18:58:41;Maquillaje Optico
TV;Musical;42;Indonesian;233;false;8.2;19/09/2017;03:19:46;Sonido
TV;Musical;42;Indonesian;233;true;8.2;15/12/2021;22:00:19;Optico
TV;Musical;41;Indonesian;233;false;1.6;24/02/2018;18:18:25;Sonido
TV;Musical;41;Indonesian;233;true;9.1;10/07/2000;19:17:07;Sonido
TV;Musical;41;Indonesian;233;false;5.2;20/10/2016;04:53:36;Optico Sonido
TV;Musical;42;Indonesian;233;true;2.8;23/05/2005;13:44:54;Maquillaje
TV;Musical;43;Indonesian;233;true;6.8;16/03/2000;14:25:26;Maquillaje Sonido
TV;Musical;42;Indonesian;233;false;2.5;10/02/2006;05:54:49;Optico Sonido
TV;Musical;43;Indonesian;233;false;5.6;21/11/2016;10:59:21;Maquillaje Optico
TV;Musical;43;Indonesian;233;true;1.5;02/07/2022;10:02:13;Optico
TV;Musical;43;Indonesian;233;false;5.1;23/05/1999;17:11:15;Maquillaje
TV;Musical;43;Indonesian;233;true;9.10;21/12/2015;21:52:36;Optico Sonido
TV;Musical;41;Indonesian;233;true;1.1;24/10/2005;16:14:43;Optico
TV;Musical;43;Indonesian;233;true;9.9;02/02/2003;13:20:20;Maquillaje Optico
TV;Musical;43;Indonesian;233;false;5.9;02/06/2011;21:29:00;Maquillaje Optico Sonido
TV;Musical;39;Indonesian;233;true;8.9;16/11/2012;18:22:12;Optico
TV;Musical;41;Indonesian;233;false;6.4;18/06/2007;04:47:47;Maquillaje Optico
TV;Musical;40;Indonesian;233;false;9.9;06/10/2020;07:03:37;Sonido
TV;Musical;43;Indonesian;233;true;8.4;17/11/2020;15:20:15;Maquillaje Optico
TV;Musical;40;Indonesian;233;true;6.10;11/01/2016;04:31:07;Sonido
TV;Musical;40;Indonesian;233;false;8.9;26/02/2018;05:49:12;Optico Sonido
TV;Musical;41;Indonesian;233;false;8.12;31/08/1999;01:07:06;Optico
TV;Musical;40;Indonesian;233;true;9.10;19/10/2004;09:15:21;Maquillaje Sonido
TV;Musical;39;Indonesian;233;true;0.7;01/02/2000;01:06:21;Optico
TV;Musical;43;Indonesian;233;true;1.2;29/01/2016;08:08:45;Maquillaje
TV;Musical;42;Indonesian;233;false;4.7;07/08/2016;09:11:03;Maquillaje Optico Sonido
TV;Musical;43;Indonesian;233;true;9.6;06/06/2000;15:50:53;Optico
TV;Musical;40;Indonesian;233;false;2.1;18/11/2017;21:37:49;Optico
TV;Musical;40;Indonesian;233;true;4.8;27/04/2010;10:19:58;Optico Sonido
TV;Musical;43;Indonesian;233;true;6.6;29/12/2019;07:00:15;Maquillaje Optico Sonido
TV;Musical;41;Indonesian;233;true;9.5;24/03/2022;18:37:47;Sonido
TV;Musical;43;Indonesian;233;true;4.10;05/08/2001;22:42:38;Optico
TV;Musical;41;Indonesian;233;false;1.8;13/07/2009;05:53:47;Maquillaje Sonido
TV;Musical;39;Indonesian;233;true;1.8;09/02/2018;12:41:10;Optico
TV;Musical;39;Indonesian;233;false;7.10;13/07/2021;19:31:08;Optico Sonido
TV;Musical;41;Indonesian;233;false;0.9;10/05/2014;04:19:13;Maquillaje
TV;Musical;41;Indonesian;233;false;5.4;12/08/2010;02:20:13;Maquillaje Optico Sonido
TV;Musical;40;Indonesian;233;true;7.5;16/06/2012;21:13:23;Sonido
TV;Musical;40;Indonesian;233;true;1.8;22/04/1999;18:57:17;Optico Sonido
TV;Musical;41;Indonesian;233;true;7.9;02/09/2010;21:14:08;Optico
TV;Musical;42;Indonesian;233;false;9.10;28/02/2001;05:36:54;Maquillaje Sonido
TV;Musical;40;Indonesian;233;false;5.9;12/02/2011;14:11:13;Maquillaje Optico
TV;Musical;43;Indonesian;233;false;8.2;09/04/2012;22:53:20;Optico
TV;Musical;42;Indonesian;233;false;0.10;06/06/2005;21:02:29;Sonido
TV;Musical;43;Indonesian;233;true;5.2;07/02/2017;08:02:20;Maquillaje Sonido
TV;Musical;39;Indonesian;233;false;0.5;26/02/2003;08:59:13;Sonido
TV;Musical;45;Indonesian;233;false;2.10;23/11/2011;20:40:19;Sonido
TV;Musical;39;Indonesian;233;false;0.6;01/09/2002;23:12:22;Maquillaje
TV;Musical;43;Indonesian;233;true;6.1;09/07/2001;07:29:24;Sonido
TV;Musical;45;Indonesian;233;false;2.6;25/05/2009;14:22:09;Optico
TV;Musical;42;Indonesian;233;false;0.10;20/04/2018;03:13:46;Maquillaje
TV;Musical;45;Indonesian;233;false;1.4;26/08/2016;05:18:07;Optico
TV;Musical;44;Indonesian;233;false;3.7;10/04/2013;12:35:08;Optico
TV;Musical;42;Indonesian;233;true;5.6;23/07/2009;10:14:41;Maquillaje Optico Sonido
TV;Musical;42;Indonesian;233;false;1.2;24/02/2004;17:49:58;Maquillaje Optico
TV;Musical;43;Indonesian;233;false;7.5;30/12/2012;13:21:02;Optico
TV;Musical;46;Indonesian;233;true;9.2;29/07/2013;15:54:36;Maquillaje Optico
TV;Musical;57;Indonesian;233;true;1.1;25/05/2000;03:17:05;Maquillaje
TV;Musical;56;Indonesian;233;true;8.7;16/12/2010;11:25:11;Maquillaje Sonido
TV;Musical;46;Indonesian;233;true;5.1;16/05/2002;12:03:31;Sonido
TV;Musical;46;Indonesian;233;false;5.5;01/12/1999;03:09:09;Maquillaje
TV;Musical;44;Indonesian;233;true;9.1;08/04/2009;09:18:10;Maquillaje Optico Sonido
TV;Musical;43;Indonesian;233;true;7.1;11/06/2017;15:18:42;Optico Sonido
TV;Musical;44;Indonesian;233;false;9.9;27/07/2011;09:48:05;Sonido
TV;Musical;51;Indonesian;233;false;8.9;28/05/2006;08:22:21;Maquillaje
TV;Musical;51;Indonesian;233;false;9.10;01/05/2010;23:11:53;Maquillaje Optico Sonido
TV;Musical;43;Indonesian;233;false;3.6;19/08/2021;14:37:19;Maquillaje
TV;Musical;44;Indonesian;233;true;6.4;11/02/2017;17:31:40;Maquillaje Optico
TV;Musical;44;Indonesian;233;true;3.7;11/06/2009;02:29:05;Maquillaje Optico Sonido
TV;Musical;51;Indonesian;233;false;8.5;09/05/2010;05:06:56;Maquillaje Sonido
TV;Musical;43;Indonesian;233;false;7.4;27/03/2019;14:06:21;Optico Sonido
TV;Musical;43;Indonesian;233;true;6.6;03/06/2007;10:18:16;Optico
TV;Musical;44;Indonesian;233;false;1.4;08/08/2014;23:07:02;Optico
TV;Musical;51;Indonesian;233;true;0.1;27/09/2012;18:32:06;Sonido
TV;Musical;44;Indonesian;233;true;7.10;10/09/1999;08:06:10;Maquillaje Sonido
TV;Musical;46;Indonesian;233;false;5.6;27/04/2009;11:35:32;Maquillaje Optico Sonido
TV;Musical;56;Indonesian;233;true;7.2;13/12/2021;17:59:26;Maquillaje Sonido
MOVIE;Horror;76;Malay;233;false;9.2;12/04/1999;10:28:20;Maquillaje Sonido
MOVIE;Musical;84;English;233;true;7.1;21/03/1999;12:57:44;Maquillaje
MOVIE;Musical;86;English;233;true;3.10;30/12/2012;10:41:42;Maquillaje Optico Sonido
TV;Musical;43;English;233;false;1.10;02/12/2014;00:18:01;Optico
TV;Musical;43;English;233;true;8.2;22/01/2001;12:44:43;Maquillaje Sonido
TV;Musical;43;English;220;true;2.7;23/04/2009;16:21:35;Maquillaje
TV;Musical;43;English;220;false;9.7;08/07/2013;01:52:06;Maquillaje Optico Sonido
TV;Musical;43;English;220;true;0.5;16/02/2010;21:40:20;Optico Sonido
TV;Musical;43;English;220;true;9.4;06/06/2010;08:12:53;Optico
TV;Musical;42;English;220;false;7.4;12/04/2017;00:23:10;Sonido
TV;Musical;43;English;220;false;0.8;11/06/2020;09:52:41;Maquillaje
TV;Musical;43;English;220;true;7.6;05/02/2008;06:33:32;Maquillaje Optico Sonido
TV;Musical;43;English;220;true;4.5;13/10/2006;09:48:37;Optico
TV;Musical;41;English;220;false;5.9;17/04/2005;17:14:18;Sonido
TV;Musical;43;English;220;true;7.7;07/03/2011;01:48:26;Optico Sonido
TV;Musical;43;English;220;true;9.10;29/04/2006;17:08:12;Optico Sonido
TV;Musical;41;English;220;false;4.3;17/01/2012;15:23:15;Sonido
TV;Musical;42;English;220;true;5.7;25/07/2021;22:44:43;Maquillaje Sonido
TV;Musical;43;English;220;true;3.2;27/05/2015;20:14:42;Optico Sonido
MOVIE;Musical;86;English;220;true;1.6;10/11/2020;16:45:26;Sonido
MOVIE;Musical;85;English;220;true;3.8;27/02/2019;14:35:08;Optico Sonido
MOVIE;Musical;84;English;220;false;0.5;21/11/2010;19:35:28;Maquillaje Optico
MOVIE;Musical;85;English;220;true;7.2;09/09/2009;10:52:54;Maquillaje
MOVIE;Musical;85;English;220;true;3.6;31/08/2004;12:12:00;Maquillaje
MOVIE;Musical;86;English;220;false;9.7;28/09/2014;08:08:31;Optico Sonido
TV;Comedy;39;Thai;220;false;0.10;12/01/2004;14:40:47;Maquillaje Optico
MOVIE;Musical;103;Tagalog;220;true;3.9;20/10/2013;14:30:12;Sonido
MOVIE;Thriller;82;Malay;220;false;4.9;18/05/2015;17:57:02;Maquillaje Sonido
TV;Comedy;42;Thai;236;false;6.4;15/12/2019;17:35:11;Maquillaje Optico Sonido
TV;Comedy;43;Thai;236;false;4.3;13/05/2000;02:12:44;Maquillaje
TV;Comedy;39;Thai;236;true;7.9;05/08/2019;14:37:36;Maquillaje Sonido
TV;Comedy;42;Thai;236;true;0.2;24/10/2022;01:21:29;Optico Sonido
TV;Comedy;42;Thai;236;false;3.3;14/11/2019;22:27:22;Maquillaje Optico
TV;Comedy;39;Thai;236;true;0.3;14/08/2017;00:33:38;Optico
TV;Comedy;41;Thai;236;true;2.6;09/04/2003;06:13:15;Maquillaje Sonido
TV;Comedy;37;Thai;236;true;9.8;18/04/2003;05:11:05;Maquillaje Optico Sonido
TV;Comedy;41;Thai;236;false;6.6;04/03/2018;16:04:13;Maquillaje
TV;Comedy;43;Thai;236;false;7.10;21/11/2013;22:05:08;Maquillaje Optico Sonido
TV;Comedy;40;Thai;236;false;0.5;15/03/2001;19:31:20;Maquillaje Sonido
MOVIE;Musical;86;English;236;false;6.3;30/04/2006;06:57:08;Maquillaje Sonido
MOVIE;Musical;86;English;236;false;2.7;06/08/2014;13:01:37;Optico Sonido
TV;Anime;24;Japanese;237;true;7.7;21/11/2005;07:28:27;Maquillaje Optico Sonido
TV;Anime;24;Japanese;237;false;1.10;20/08/2015;07:30:47;Optico
TV;Anime;24;Japanese;237;true;9.4;23/07/2002;19:10:13;Optico Sonido
TV;Anime;24;Japanese;237;false;0.2;06/10/2022;11:07:55;Maquillaje Optico Sonido
TV;Anime;24;Japanese;237;true;1.1;12/11/2010;15:39:13;Sonido
TV;Anime;24;Japanese;237;true;8.8;30/03/2002;10:18:07;Optico
TV;Anime;24;Japanese;237;true;6.2;28/04/2018;01:09:03;Maquillaje Optico
TV;Anime;24;Japanese;237;true;5.1;13/08/2000;02:21:04;Maquillaje
TV;Anime;24;Japanese;237;true;5.1;16/02/2001;22:19:12;Maquillaje Optico Sonido
TV;Anime;24;Japanese;237;true;5.9;03/04/2002;14:56:12;Sonido
TV;Anime;24;Japanese;237;false;5.6;17/10/2010;23:49:35;Optico
TV;Anime;24;Japanese;237;true;4.7;29/08/2011;20:04:09;Maquillaje
TV;Anime;24;Japanese;237;false;9.5;23/12/2014;12:34:44;Maquillaje Optico
TV;Anime;24;Japanese;237;false;8.8;22/07/2000;14:12:30;Maquillaje Optico
TV;Anime;24;Japanese;237;true;3.10;23/04/2017;04:04:15;Optico Sonido
TV;Anime;24;Japanese;237;false;0.7;04/03/1999;18:13:30;Optico
TV;Anime;24;Japanese;237;true;6.4;24/01/2014;02:39:34;Optico
TV;Anime;24;Japanese;237;true;0.6;12/05/2018;17:22:49;Maquillaje
TV;Anime;24;Japanese;237;true;9.10;24/10/2006;10:10:30;Optico Sonido
TV;Anime;24;Japanese;237;true;7.7;20/06/2021;10:30:01;Optico
TV;Anime;24;Japanese;237;true;4.7;28/05/2022;11:11:55;Optico
TV;Anime;24;Japanese;237;false;0.9;19/06/2010;11:03:24;Maquillaje Sonido
TV;Anime;24;Japanese;237;false;7.6;22/12/2001;13:55:04;Sonido
TV;Anime;24;Japanese;237;true;6.2;13/07/2006;23:08:41;Sonido
TV;Comedy;39;Thai;236;true;1.9;10/08/2011;07:21:59;Maquillaje Sonido
TV;Comedy;40;Thai;236;true;5.9;08/11/2017;19:45:53;Maquillaje Sonido
TV;Comedy;40;Thai;236;true;1.0;14/01/2021;05:41:39;Maquillaje Sonido
TV;Comedy;38;Thai;236;true;1.3;13/07/2012;16:37:14;Optico Sonido
TV;Comedy;39;Thai;236;false;3.4;17/01/2008;11:23:30;Optico
TV;Comedy;36;Thai;236;false;8.3;16/08/2011;12:43:22;Maquillaje
TV;Comedy;41;Thai;236;false;6.10;09/03/2010;05:57:46;Sonido
TV;Comedy;41;Thai;236;false;3.14;25/04/1999;07:36:54;Maquillaje
TV;Comedy;40;Thai;236;true;3.21;18/05/2007;03:49:38;Maquillaje Optico Sonido
TV;Comedy;42;Thai;236;false;8.7;11/03/1999;20:46:00;Maquillaje Optico
TV;Comedy;42;Thai;236;false;9.5;22/06/2022;14:49:19;Maquillaje Sonido
TV;Comedy;42;Thai;243;true;6.4;07/12/2016;11:45:15;Optico
TV;Comedy;42;Thai;243;false;5.4;23/10/2003;12:57:15;Maquillaje Sonido
TV;Comedy;42;Thai;243;false;1.9;03/02/2006;20:34:02;Maquillaje Optico Sonido
TV;Comedy;40;Thai;243;false;5.2;04/11/2004;08:03:55;Optico Sonido
TV;Comedy;42;Thai;243;true;8.5;10/07/2020;03:36:32;Maquillaje
TV;Comedy;42;Thai;243;false;7.9;10/11/2010;07:55:51;Optico Sonido
TV;Comedy;42;Thai;243;false;3.8;06/11/2016;18:53:02;Optico Sonido
TV;Comedy;43;Thai;243;true;7.5;24/08/2011;14:58:54;Sonido
TV;Comedy;43;Thai;243;true;5.7;30/09/2009;14:08:44;Maquillaje Sonido
TV;Comedy;42;Thai;243;false;0.7;23/12/2022;18:12:40;Optico
TV;Comedy;43;Thai;243;true;8.7;12/12/2001;22:52:51;Maquillaje Sonido
TV;Comedy;41;Thai;243;true;1.3;28/04/2012;11:00:51;Optico
TV;Comedy;41;Thai;243;false;4.3;07/12/2019;12:15:13;Maquillaje Optico
TV;Comedy;41;Thai;243;true;4.8;16/09/2010;14:01:39;Optico
TV;Comedy;43;Thai;243;false;5.9;11/12/2002;21:49:10;Maquillaje Sonido
TV;Comedy;43;Thai;243;true;1.1;04/02/2013;20:16:21;Optico Sonido
TV;Comedy;41;Thai;243;true;2.6;22/03/2000;17:17:00;Maquillaje
TV;Comedy;41;Thai;243;false;8.3;22/09/2017;09:31:08;Optico Sonido
TV;Comedy;43;Thai;243;true;7.9;29/12/2010;10:17:42;Optico
TV;Comedy;42;Thai;243;true;8.1;02/05/2003;00:04:36;Sonido
TV;Comedy;43;Thai;243;false;2.9;05/05/1999;03:00:38;Sonido
TV;Comedy;43;Thai;243;false;6.3;21/05/2001;08:34:00;Optico Sonido
TV;Comedy;42;Thai;243;false;5.8;30/05/2004;09:38:46;Maquillaje
TV;Comedy;43;Thai;243;false;1.10;06/10/2006;17:14:20;Maquillaje Optico Sonido
TV;Comedy;44;Thai;243;true;5.9;18/05/2005;05:25:24;Optico Sonido
TV;Comedy;41;Thai;243;false;9.7;31/10/2010;19:00:00;Optico
TV;Comedy;42;Thai;243;true;8.8;14/02/2007;00:30:06;Maquillaje Optico
TV;Comedy;42;Thai;243;false;6.3;25/06/2018;01:42:50;Maquillaje Sonido
TV;Comedy;42;Thai;243;false;6.1;08/08/1999;14:15:53;Optico Sonido
TV;Comedy;42;Thai;243;false;2.1;23/08/2016;23:11:42;Maquillaje Optico Sonido
TV;Comedy;41;Thai;243;false;8.6;21/11/2022;01:54:41;Maquillaje Optico Sonido
TV;Comedy;42;Thai;243;false;3.7;23/05/1999;02:46:17;Maquillaje
TV;Comedy;41;Thai;243;true;1.1;19/01/2021;00:24:24;Optico
TV;Comedy;40;Thai;243;false;8.8;31/05/2010;15:08:57;Sonido
TV;Comedy;42;Thai;243;false;2.5;04/04/2001;14:33:27;Optico
TV;Comedy;41;Thai;243;false;0.3;03/01/2014;21:12:42;Optico
TV;Comedy;42;Thai;243;false;2.6;04/07/2010;06:53:03;Sonido
TV;Comedy;41;Thai;243;true;1.6;28/05/2022;05:09:27;Maquillaje Optico Sonido
TV;Comedy;41;Thai;243;false;0.10;04/05/2017;11:51:41;Optico Sonido
TV;Comedy;40;Thai;243;true;3.1;10/01/2023;11:04:52;Maquillaje Sonido
TV;Comedy;42;Thai;243;true;5.9;13/12/2018;02:32:25;Maquillaje Optico Sonido
TV;Comedy;40;Thai;243;true;0.5;31/12/2005;03:11:13;Maquillaje Optico
TV;Comedy;40;Thai;243;false;1.8;05/11/2017;09:18:52;Maquillaje Optico Sonido
TV;Comedy;39;Thai;243;false;7.8;31/12/2009;03:33:50;Maquillaje Optico Sonido
TV;Comedy;39;Thai;243;false;4.10;25/01/2014;22:43:33;Maquillaje Optico Sonido
TV;Comedy;40;Thai;243;true;1.4;21/08/2019;20:41:31;Maquillaje Optico
TV;Comedy;40;Thai;243;true;5.10;02/07/2022;19:11:27;Maquillaje
TV;Comedy;40;Thai;243;true;6.8;02/03/2007;06:59:40;Maquillaje Optico
TV;Comedy;40;Thai;243;false;7.2;12/10/2000;15:48:03;Sonido
TV;Comedy;46;Thai;243;true;7.1;20/11/2004;21:52:21;Optico Sonido
TV;Comedy;43;Thai;243;false;8.9;30/06/2006;16:16:48;Sonido
TV;Comedy;50;Thai;243;false;4.7;29/12/2006;17:36:09;Optico
MOVIE;Romance;126;Korean;243;true;7.9;29/05/2001;19:39:36;Maquillaje
MOVIE;Romance;121;Korean;243;true;2.4;28/02/2017;15:41:33;Maquillaje Optico
MOVIE;Comedy;108;Korean;243;true;0.7;17/08/2003;09:29:35;Optico Sonido
MOVIE;Thriller;86;Korean;243;true;3.10;15/02/2021;16:14:52;Maquillaje Optico
MOVIE;Kids;100;Korean;243;true;9.4;17/01/2016;13:23:41;Optico
MOVIE;Romance;96;Korean;243;true;9.2;24/09/2003;20:54:26;Maquillaje Sonido
MOVIE;Documentary and Biography;100;Korean;243;false;0.9;07/04/2014;03:31:47;Sonido
